613.40092611585749,694
613.50143366689758,696
613.60193865415727,693
613.70244107626,695
613.80294093182954,693
613.90343821948977,696
614.00393293786453,695
614.10442508557776,694
614.20491466125338,692
614.30540166351591,692
614.405886090989,692
614.50636794229752,691
614.60684721606538,693
614.70732391091724,693
614.8077980254775,694
614.908269558371,693
615.00873850822222,694
615.109204873656,695
615.20966865329729,693
615.3101298457708,690
615.41058844970166,693
615.51104446371517,695
615.61149788643627,693
615.71194871649027,691
615.81239695250247,694
615.91284259309839,695
616.01328563690356,694
616.11372608254351,692
616.21416392864387,693
616.31459917383052,696
616.4150318167292,693
616.5154618559659,695
616.61588929016659,694
616.71631411795738,691
616.81673633796447,693
616.917155948814,697
617.01757294913239,694
617.11798733754608,693
617.21839911268148,694
617.31880827316536,696
617.41921481762427,695
617.51961874468486,694
617.62002005297416,694
617.72041874111892,693
617.82081480774639,692
617.92120825148356,694
618.02159907095745,695
618.12198726479539,693
618.22237283162485,693
618.32275577007306,693
618.4231360787677,691
618.52351375633646,694
618.62388880140668,692
618.72426121260639,694
618.8246309885634,695
618.92499812790561,694
619.025362629261,692
619.12572449125787,696
619.22608371252409,694
619.32644029168841,694
619.42679422737865,692
619.52714551822351,690
619.62749416285169,694
619.72784015989146,695
619.828183507972,695
619.92852420572149,698
620.02886225176928,695
620.12919764474418,695
620.22953038327535,694
620.32986046599171,692
620.43018789152268,696
620.5305126584974,694
620.63083476554539,694
620.73115421129614,695
620.83147099437906,694
620.931785113424,693
621.03209656706065,696
621.13240535391878,696
621.23271147262835,692
621.33301492181943,694
621.433315700122,692
621.53361380616616,694
621.63390923858242,689
621.73420199600082,697
621.83449207705223,690
621.93477948036684,694
622.03506420457541,694
622.13534624830857,693
622.23562561019719,697
622.335902288872,692
622.4361762829642,692
622.53644759110466,694
622.63671621192464,695
622.73698214405533,693
622.837245386128,693
622.93750593677419,691
623.03776379462522,690
623.13801895831284,693
623.23827142646871,693
623.33852119772462,693
623.43876827071233,692
623.53901264406375,694
623.639254316411,696
623.73949328638628,694
623.83972955262163,696
623.93996311374963,696
624.04019396840238,692
624.14042211521246,693
624.24064755281245,696
624.34087027983514,693
624.44109029491312,691
624.5413075966793,694
624.6415221837666,691
624.74173405480792,691
624.84194320843665,692
624.9421496432858,691
625.04235335798876,693
625.14255435117877,695
625.24275262148956,689
625.34294816755448,691
625.44314098800726,693
625.54333108148171,694
625.64351844661144,691
625.74370308203083,691
625.8438849863735,691
625.9440641582737,693
626.04424059636563,693
626.14441429928365,695
626.24458526566207,695
626.34475349413538,692
626.4449189833382,691
626.54508173190516,690
626.6452417384711,692
626.74539900167088,695
626.84555352013911,693
626.94570529251132,690
627.04585431742248,691
627.14600059350755,694
627.24614411940217,695
627.34628489374165,694
627.44642291516129,693
627.546558182297,695
627.64669069378431,693
627.746820448259,692
627.84694744435694,693
627.947071680714,690
628.04719315596651,695
628.14731186875031,691
628.24742781770192,694
628.34754100145756,692
628.44765141865366,693
628.54775906792668,692
628.64786394791338,695
628.74796605725044,695
628.84806539457441,692
628.94816195852263,693
